# Filename: fake.dat
# Timestamp: Wed May 02 23:30:49 2018

# Column 1:
#	end: 1.5
#	name: bias(V)
#	size: 7
#	start: -1.5
#	type: coordinate
# Column 2:
#	end: 1.158064516129032384e+00
#	name: bg (V)
#	size: 7
#	start: -7.774193548387096087e-01
#	type: coordinate
# Column 3:
#	end: 0
#	name: z_parameter (none)
#	size: 1
#	start: 0
#	type: coordinate
# Column 4:
#	name: lockin1_(nA)
#	type: value
# Column 5:
#	name: lockin2
#	type: value
# Column 6:
#	name: lockin3
#	type: value
-1.500000000000000000e+00	-7.774193548387096087e-01	0.000000000000000000e+00	-5.133016889281377670e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	-7.774193548387096087e-01	0.000000000000000000e+00	-3.422011259520918447e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	-7.774193548387096087e-01	0.000000000000000000e+00	-1.711005629760459223e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	-7.774193548387096087e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	-7.774193548387096087e-01	0.000000000000000000e+00	1.711005629760459223e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-7.774193548387096087e-01	0.000000000000000000e+00	3.422011259520918447e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	-7.774193548387096087e-01	0.000000000000000000e+00	5.133016889281377670e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	-4.548387096774195726e-01	0.000000000000000000e+00	-5.076973468719292448e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	-4.548387096774195726e-01	0.000000000000000000e+00	-3.384648979146194780e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	-4.548387096774195726e-01	0.000000000000000000e+00	-1.692324489573097390e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	-4.548387096774195726e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	-4.548387096774195726e-01	0.000000000000000000e+00	1.692324489573097390e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-4.548387096774195726e-01	0.000000000000000000e+00	3.384648979146194780e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	-4.548387096774195726e-01	0.000000000000000000e+00	5.076973468719292448e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	-1.322580645161290924e-01	0.000000000000000000e+00	-5.022140619937358608e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	-1.322580645161290924e-01	0.000000000000000000e+00	-3.348093746624905553e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	-1.322580645161290924e-01	0.000000000000000000e+00	-1.674046873312452777e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	-1.322580645161290924e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	-1.322580645161290924e-01	0.000000000000000000e+00	1.674046873312452777e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-1.322580645161290924e-01	0.000000000000000000e+00	3.348093746624905553e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	-1.322580645161290924e-01	0.000000000000000000e+00	5.022140619937358608e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	1.903225806451613877e-01	0.000000000000000000e+00	-4.968479538412223784e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	1.903225806451613877e-01	0.000000000000000000e+00	-3.312319692274815486e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	1.903225806451613877e-01	0.000000000000000000e+00	-1.656159846137407743e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.903225806451613877e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	1.903225806451613877e-01	0.000000000000000000e+00	1.656159846137407743e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.903225806451613877e-01	0.000000000000000000e+00	3.312319692274815486e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	1.903225806451613877e-01	0.000000000000000000e+00	4.968479538412223784e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	5.129032258064514238e-01	0.000000000000000000e+00	-4.915953060577227807e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	5.129032258064514238e-01	0.000000000000000000e+00	-3.277302040384818538e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	5.129032258064514238e-01	0.000000000000000000e+00	-1.638651020192409269e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.129032258064514238e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	5.129032258064514238e-01	0.000000000000000000e+00	1.638651020192409269e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	5.129032258064514238e-01	0.000000000000000000e+00	3.277302040384818538e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	5.129032258064514238e-01	0.000000000000000000e+00	4.915953060577227807e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	8.354838709677414599e-01	0.000000000000000000e+00	-4.864525577989329275e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	8.354838709677414599e-01	0.000000000000000000e+00	-3.243017051992886368e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	8.354838709677414599e-01	0.000000000000000000e+00	-1.621508525996443184e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	8.354838709677414599e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	8.354838709677414599e-01	0.000000000000000000e+00	1.621508525996443184e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.354838709677414599e-01	0.000000000000000000e+00	3.243017051992886368e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	8.354838709677414599e-01	0.000000000000000000e+00	4.864525577989329275e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	1.158064516129032384e+00	0.000000000000000000e+00	-4.814162956827829354e-01	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	1.158064516129032384e+00	0.000000000000000000e+00	-3.209441971218552903e-01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e-01	1.158064516129032384e+00	0.000000000000000000e+00	-1.604720985609276451e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.158064516129032384e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e-01	1.158064516129032384e+00	0.000000000000000000e+00	1.604720985609276451e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.158064516129032384e+00	0.000000000000000000e+00	3.209441971218552903e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	1.158064516129032384e+00	0.000000000000000000e+00	4.814162956827829354e-01	0.000000000000000000e+00	0.000000000000000000e+00

